,Ans_1,Ans_2,Ans_3,Ans_4,Ans_5,Ans_6,Ans_7,Ans_8,Ans_9,Ans_10,Ans_11,Ans_12,Ans_13,Ans_14,Ans_15,Ans_16,Ans_17,Ans_18,Ans_19,Ans_20,Ans_21,Ans_22,Ans_23,Ans_24,Ans_25,Ans_26,Ans_27,Ans_28,Ans_29,Ans_30
0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,1.0,0.0,3.0,2.0,0.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,3.0,1.0,4.0,2.0,3.0
3,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0
6,1.0,1.0,1.0,4.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0,4.0,0.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0
8,1.0,1.0,1.0,4.0,3.0,0.0,3.0,5.0,0.0,1.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,3.0,3.0,0.0,3.0,2.0,2.0,1.0
11,1.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,4.0
14,1.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,4.0,0.0,4.0,3.0,1.0,1.0
17,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,3.0,3.0
26,1.0,3.0,3.0,3.0,1.0,0.0,4.0,4.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,0.0,4.0,3.0,2.0,2.0
27,1.0,0.0,1.0,2.0,3.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,3.0,4.0,0.0,4.0
28,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0
29,0.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,4.0,3.0
32,3.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,4.0,0.0,4.0,4.0,3.0,2.0
33,4.0,4.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,3.0,3.0,3.0,1.0
40,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,1.0,4.0
42,0.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,2.0,4.0,0.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,0.0,2.0,4.0
45,0.0,1.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0
46,1.0,0.0,2.0,4.0,1.0,0.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0
50,2.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,3.0
68,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0
72,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,0.0,4.0,4.0,1.0,1.0
74,0.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0
78,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0
79,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0
81,0.0,4.0,2.0,4.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,4.0,5.0,4.0,5.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,4.0
83,0.0,2.0,1.0,4.0,3.0,0.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0
85,3.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,3.0,4.0,2.0,3.0,0.0,4.0,1.0,1.0,3.0
90,0.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0
95,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,3.0
97,3.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,4.0,1.0
100,0.0,1.0,5.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0
102,1.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0
111,0.0,1.0,1.0,4.0,0.0,0.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,1.0,4.0,3.0
112,3.0,2.0,1.0,0.0,4.0,3.0,4.0,4.0,0.0,3.0,3.0,1.0,3.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,4.0,2.0,4.0,0.0,4.0,1.0,4.0,4.0
118,0.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,4.0,4.0,4.0,4.0
120,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,3.0
121,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,0.0
123,0.0,3.0,2.0,4.0,0.0,0.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0
127,2.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,4.0,4.0,0.0,3.0
129,0.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0
130,0.0,1.0,2.0,3.0,3.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0
137,0.0,4.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,4.0,3.0,4.0,0.0,4.0,3.0,1.0,1.0
138,3.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0
142,2.0,2.0,3.0,1.0,4.0,1.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0
143,0.0,1.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0
145,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0
148,0.0,1.0,3.0,4.0,3.0,0.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0
150,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0
156,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0
159,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0
160,1.0,1.0,3.0,4.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0
165,1.0,3.0,2.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0
166,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0
167,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0
169,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,0.0,4.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,4.0,1.0,3.0
170,0.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0
172,0.0,3.0,1.0,3.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,4.0,2.0
178,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0
187,0.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,0.0,3.0,2.0,1.0,3.0
188,0.0,1.0,1.0,4.0,1.0,0.0,4.0,3.0,5.0,3.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,5.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,5.0
191,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0
196,0.0,4.0,1.0,3.0,1.0,0.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
199,0.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0
201,0.0,2.0,1.0,4.0,5.0,0.0,2.0,1.0,0.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,3.0,4.0,3.0,1.0,4.0,0.0,4.0,4.0,3.0,1.0
206,0.0,0.0,0.0,4.0,2.0,0.0,4.0,4.0,0.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,0.0,4.0,4.0,3.0,4.0
211,3.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,0.0,4.0
214,2.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,4.0,3.0,4.0,0.0,4.0,4.0,1.0,0.0
227,0.0,2.0,3.0,4.0,3.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0
234,1.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,4.0,4.0
236,2.0,3.0,3.0,1.0,2.0,4.0,0.0,5.0,2.0,5.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0
241,1.0,4.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0
243,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0,3.0,4.0,1.0,0.0
244,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,3.0,4.0,4.0,0.0,3.0,1.0,0.0,2.0
245,0.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0
252,3.0,0.0,3.0,3.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,3.0,4.0,3.0,2.0
253,0.0,3.0,2.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0
254,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,0.0,3.0,3.0
255,2.0,5.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,4.0,5.0,3.0,1.0
256,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0
264,1.0,3.0,2.0,3.0,2.0,0.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0
265,4.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0,4.0,4.0
268,0.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,4.0,2.0,2.0
279,1.0,4.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,0.0,4.0,3.0,1.0,1.0
288,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,0.0,4.0,4.0,4.0,4.0
289,0.0,5.0,0.0,3.0,2.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,4.0,4.0,4.0,2.0
295,0.0,2.0,5.0,5.0,4.0,0.0,5.0,5.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,2.0
297,0.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
298,0.0,3.0,2.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0
302,3.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,0.0,3.0,3.0,3.0,3.0
305,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,4.0,1.0,3.0,3.0
310,1.0,3.0,4.0,4.0,3.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,4.0,1.0,4.0,1.0,0.0,3.0,4.0,4.0,4.0,1.0
319,0.0,3.0,4.0,4.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,3.0,3.0,1.0,4.0
320,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0
323,0.0,5.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,1.0,1.0,0.0
331,1.0,1.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0
332,1.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,3.0,4.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0
333,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,3.0,3.0,1.0,4.0,4.0,3.0,0.0,4.0,1.0,4.0,3.0
335,0.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,0.0,2.0,3.0,2.0
337,1.0,3.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,0.0,1.0,4.0,4.0,1.0
339,2.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0,4.0,2.0,4.0
341,2.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0
348,0.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,1.0,4.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,0.0,4.0,0.0
349,1.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,0.0,3.0,2.0,0.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,4.0,4.0,1.0,4.0
353,2.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0
355,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0
357,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0
358,0.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,1.0,1.0
360,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,4.0,4.0,4.0,0.0,4.0,1.0,3.0,1.0
362,1.0,1.0,3.0,4.0,1.0,0.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,0.0,4.0,3.0,2.0,2.0
365,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,3.0,1.0,3.0,0.0,1.0,4.0,2.0,1.0
369,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0
371,4.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,4.0,3.0
372,3.0,3.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,4.0,3.0,2.0,3.0
373,3.0,5.0,4.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0
