,Ans_1,Ans_2,Ans_3,Ans_4,Ans_5,Ans_6,Ans_7,Ans_8,Ans_9,Ans_10,Ans_11,Ans_12,Ans_13,Ans_14,Ans_15,Ans_16,Ans_17,Ans_18,Ans_19,Ans_20,Ans_21,Ans_22,Ans_23,Ans_24,Ans_25,Ans_26,Ans_27,Ans_28,Ans_29,Ans_30
8,3.0,2.0,3.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,4.0,0.0,3.0
9,4.0,1.0,3.0,3.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0
12,3.0,3.0,3.0,1.0,0.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,4.0,0.0,4.0,3.0
17,4.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0
21,4.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
24,4.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0
26,4.0,1.0,3.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0
31,4.0,4.0,3.0,1.0,0.0,4.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0
41,4.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,0.0,3.0
45,4.0,1.0,3.0,1.0,0.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,1.0,3.0
52,4.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0,4.0,0.0,3.0
57,4.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,4.0,3.0,0.0,3.0
64,4.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,4.0,3.0,0.0,4.0
69,4.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
71,4.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0
78,4.0,1.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
79,4.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,3.0,3.0,3.0
90,4.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0
94,4.0,2.0,3.0,1.0,1.0,4.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0
97,4.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
104,4.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
108,4.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,0.0,3.0
110,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
118,4.0,3.0,2.0,1.0,0.0,3.0,0.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0
122,4.0,3.0,4.0,1.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,1.0,3.0,1.0
132,4.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0
140,4.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0
142,4.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0
153,4.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
154,4.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,3.0
160,4.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0
172,4.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,0.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0
174,4.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,0.0,3.0
186,4.0,1.0,4.0,1.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
194,3.0,1.0,0.0,4.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0
203,4.0,2.0,4.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0
207,4.0,4.0,4.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
211,3.0,3.0,3.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,4.0,2.0,1.0,1.0
220,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0
225,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0
226,4.0,1.0,4.0,2.0,1.0,4.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0
242,4.0,3.0,3.0,1.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,2.0
244,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,2.0
255,4.0,3.0,3.0,4.0,3.0,3.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,3.0
257,4.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0
260,4.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,4.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0
281,4.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,3.0,0.0,1.0
282,4.0,1.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0
288,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0
310,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0
317,4.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0
319,4.0,4.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
325,4.0,3.0,3.0,0.0,1.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
338,3.0,1.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,1.0,3.0
340,4.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0
341,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0
350,4.0,3.0,1.0,3.0,2.0,2.0,5.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0
367,3.0,1.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
375,4.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0
380,4.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0
389,4.0,3.0,4.0,2.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0
417,4.0,3.0,4.0,0.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,0.0,4.0,3.0,0.0,2.0,1.0,4.0,4.0,0.0,2.0
418,4.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0
424,4.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0
425,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0
429,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0
430,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0
436,4.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,0.0,4.0
457,4.0,1.0,0.0,1.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,4.0
459,4.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,0.0,4.0
473,4.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0
478,4.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,3.0,3.0,1.0,1.0
483,4.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,0.0,1.0
489,4.0,4.0,4.0,1.0,0.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0
492,4.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,1.0
511,4.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0
516,4.0,4.0,3.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,2.0,1.0
518,4.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0
522,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,3.0
523,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0
530,4.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0
532,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
543,4.0,4.0,4.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,4.0
550,4.0,2.0,4.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,3.0
559,4.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0
563,4.0,4.0,4.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
564,4.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0
567,4.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0
569,4.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0
572,4.0,1.0,4.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0
590,4.0,5.0,4.0,3.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0
596,4.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0
600,4.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0
603,3.0,1.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
604,4.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0
606,4.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0
609,4.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,1.0
618,4.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
622,4.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0
633,4.0,1.0,0.0,3.0,0.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,3.0
637,3.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0
643,4.0,4.0,3.0,0.0,1.0,4.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,4.0,1.0,4.0,1.0,0.0,1.0
646,4.0,4.0,4.0,0.0,0.0,4.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,1.0
657,4.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0
658,4.0,3.0,3.0,2.0,3.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
705,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
724,4.0,3.0,4.0,0.0,1.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0
725,4.0,3.0,4.0,1.0,0.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,4.0,4.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,2.0,1.0,1.0
729,4.0,4.0,4.0,0.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0
731,2.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0
734,4.0,4.0,3.0,0.0,4.0,4.0,2.0,1.0,4.0,1.0,2.0,0.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0
736,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,3.0
741,4.0,3.0,4.0,3.0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,4.0,0.0,3.0,1.0
