7,0
9,0
10,0
12,0
18,0
20,0
25,0
27,0
31,0
43,0
44,0
46,0
51,0
56,0
58,0
59,0
63,0
65,0
72,0
74,0
77,0
78,0
80,0
82,0
83,0
90,0
96,0
100,0
103,0
105,0
106,0
107,0
111,0
126,0
133,0
150,0
157,0
159,0
161,0
168,0
174,0
180,0
184,0
191,0
197,0
200,0
205,0
222,0
226,0
228,0
230,0
241,0
247,0
248,0
249,0
250,0
251,0
252,0
255,0
261,0
262,0
264,0
268,0
278,0
280,0
293,0
299,0
303,0
304,0
309,0
311,0
313,0
315,0
317,0
318,0
326,0
329,0
332,0
333,0
347,0
351,0
357,0
358,0
359,0
361,0
363,0
373,0
378,0
382,0
384,0
386,0
388,0
392,0
393,0
396,0
402,0
405,0
406,0
409,0
415,0
416,0
417,0
422,0
425,0
435,0
443,0
446,0
451,0
453,0
456,0
460,0
466,0
467,0
471,0
473,0
474,0
477,0
480,0
485,0
487,0
488,0
490,0
491,0
498,0
501,0
503,0
506,0
508,0
521,0
525,0
527,0
528,0
542,0
546,0
549,0
568,0
572,0
573,0
575,0
577,0
579,0
580,0
583,0
584,0
585,0
589,0
597,0
599,0
601,0
604,0
612,0
616,0
620,0
621,0
623,0
630,0
633,0
634,0
639,0
640,0
645,0
648,0
653,0
658,0
661,0
664,0
667,0
668,0
671,0
673,0
675,0
677,0
680,0
682,0
695,0
706,0
713,0
719,0
727,0
730,0
731,0
732,0
737,0
744,0
757,0
769,0
787,0
789,0
800,0
804,0
809,0
811,0
814,0
815,0
817,0
827,0
831,0
837,0
841,0
844,0
845,0
851,0
852,0
854,0
855,0
863,0
871,0
873,0
877,0
878,0
884,0
886,0
888,0
889,0
898,0
899,0
906,0
913,0
923,0
924,0
925,0
930,0
943,0
948,0
951,0
974,0
975,0
979,0
984,0
985,0
988,0
993,0
1016,0
1026,0
1029,0
1031,0
1032,0
1042,0
1045,0
1049,0
1051,0
1052,0
1065,0
1078,0
1085,0
1091,0
1092,0
1093,0
1096,0
1098,0
1103,0
1108,0
1109,0
1110,0
1116,0
1117,0
1128,0
1129,0
1131,0
1132,0
1138,0
1140,0
1143,0
1145,0
1149,0
1159,0
1161,0
1168,0
1170,0
1173,0
1178,0
1186,0
1189,0
1190,0
1193,0
1196,0
1202,0
1204,0
1206,0
1207,0
1209,0
1210,0
1211,0
1214,0
1222,0
1230,0
1231,0
1235,0
1237,0
1246,0
1247,0
1251,0
1252,0
1253,0
1257,0
1260,0
1261,0
1263,0
1264,0
1270,0
1271,0
1278,0
1279,0
1280,0
1282,0
1284,0
1299,0
1310,0
1313,0
1314,0
1319,0
1320,0
1330,0
1332,0
1364,0
1365,0
1367,0
1369,0
1384,0
1386,0
1390,0
